Order ID,Date,Region,Salesperson,Category,Product,Units Sold,Unit Price,Revenue,Discount,Profit
ORD244699,3/29/2025,South,Stephen,Electronics,Smartphone,11,1704.23,18746.53,0.01,15641.43
ORD439544,9/7/2023,South,Richard,Clothing,Jacket,24,697.48,16739.52,0.23,10773.48
ORD299164,12/4/2025,East,Grace,Groceries,Milk,35,1357.47,47511.45,0.19,26874.8
ORD552946,12/23/2024,West,Richard,Furniture,Cabinet,8,1587.27,12698.16,0.3,6944.62
ORD444405,6/12/2025,East,Richard,Furniture,Cabinet,37,766.02,28342.74,0.13,21202.33
ORD740313,10/10/2024,South,Emmanuel,Groceries,Rice,28,278.59,7800.52,0.05,5496.71
ORD911402,12/23/2024,West,Evelyn,Clothing,Jeans,24,892.67,21424.08,0.01,13042.63
ORD384551,3/12/2023,East,Stephen,Groceries,Milk,30,230.77,6923.1,0.02,4882.31
ORD437762,4/13/2023,East,Michael,Groceries,Bread,36,1059.98,38159.28,0.16,23899.16
ORD244159,8/17/2025,East,Kwame,Electronics,Smartphone,26,1521.49,39558.74,0.15,23422.25
ORD952097,4/15/2023,West,Yaw,Groceries,Bread,15,946.67,14200.05,0.04,12106.18
ORD468175,1/4/2025,South,Evelyn,Electronics,Smartphone,22,1538.92,33856.24,0.13,25976.62
ORD878659,6/7/2024,North,Kwame,Clothing,Dress,29,1610.36,46700.44,0.16,24118.7
ORD997609,12/8/2025,South,Priscilla,Groceries,Bread,42,1412.23,59313.66,0.06,47369.12
ORD482713,1/22/2023,North,Richard,Electronics,Laptop,5,753.62,3768.1,0.02,2519.06
ORD913158,5/28/2023,North,Grace,Furniture,Desk,18,365.67,6582.06,0.04,4897.81
ORD559807,10/31/2023,North,Priscilla,Furniture,Cabinet,48,1055.29,50653.92,0.13,37594.37
ORD480934,6/5/2023,East,Anita,Electronics,Laptop,20,202.26,4045.2,0.01,2955.11
ORD222181,6/29/2023,South,Ama,Groceries,Oil,9,378.09,3402.81,0.02,2574.43
ORD533872,2/19/2024,East,Evelyn,Electronics,Camera,29,16.2,469.8,0.24,264.11
ORD591931,2/26/2023,North,Priscilla,Clothing,Jacket,39,367.9,14348.1,0.11,7811.72
ORD527472,1/13/2023,South,Stephen,Groceries,Oil,9,1371.32,12341.88,0.02,7533.97
ORD212581,3/4/2025,North,Sarah,Clothing,T-shirt,6,704.4,4226.4,0.23,2252.41
ORD393407,1/17/2025,East,Ama,Electronics,Tablet,37,1310.63,48493.31,0.05,38043.58
ORD763351,1/14/2025,North,Evelyn,Furniture,Sofa,47,1581.89,74348.83,0.14,56861.29
ORD763359,5/18/2025,North,Yaw,Electronics,Camera,28,1065.79,29842.12,0.29,13539.72
ORD966504,2/8/2023,North,Grace,Electronics,Camera,30,642.51,19275.3,0.12,13804.8
ORD603687,9/21/2025,East,Evelyn,Furniture,Chair,32,383.25,12264,0.08,9296.9
ORD241272,8/8/2024,East,Kofi,Stationery,Marker,44,1136.48,50005.12,0.06,32973.41
ORD552950,4/1/2025,North,Kofi,Electronics,Smartphone,47,144.81,6806.07,0.16,3507.07
ORD538780,11/3/2024,West,Ama,Groceries,Bread,26,847.55,22036.3,0.1,14562.71
ORD182144,8/28/2024,East,Evelyn,Furniture,Sofa,44,1036.21,45593.24,0.05,32640.19
ORD680311,11/2/2024,North,Anita,Clothing,T-shirt,12,1171.48,14057.76,0.21,8678.99
ORD862447,9/1/2024,West,Priscilla,Groceries,Oil,36,281.33,10127.88,0.06,7202.05
ORD749693,3/12/2023,South,Sarah,Stationery,Pen,8,311.07,2488.56,0.03,2117.64
ORD120869,5/27/2024,East,Priscilla,Furniture,Desk,32,269.15,8612.8,0.29,3710.25
ORD983016,11/18/2024,West,Kofi,Groceries,Rice,43,1228.56,52828.08,0.2,27351.7
ORD480568,10/28/2024,North,Emmanuel,Electronics,Laptop,4,1535,6140,0.29,3172.64
ORD562014,3/26/2024,South,Ama,Electronics,Tablet,16,1367.73,21883.68,0.08,15904.87
ORD727042,6/22/2023,North,Daniel,Clothing,Dress,19,1800.26,34204.94,0.17,24992.19
ORD475463,12/17/2024,North,Richard,Stationery,Pencil,22,1193.54,26257.88,0.16,13732.83
ORD172987,10/2/2023,West,Evelyn,Furniture,Cabinet,48,1419.72,68146.56,0.24,44801.93
ORD228029,7/21/2024,East,Kwame,Stationery,Notebook,26,46.14,1199.64,0.23,587.06
ORD142186,12/14/2023,West,Stephen,Groceries,Milk,33,1571.75,51867.75,0.2,35405.19
ORD904572,7/10/2025,East,Anita,Clothing,T-shirt,40,572.99,22919.6,0.12,16718.59
ORD671390,6/13/2023,South,Evelyn,Stationery,Marker,43,698.23,30023.89,0.02,25902.58
ORD162804,9/26/2025,North,Kofi,Stationery,Pen,2,1038.84,2077.68,0.09,1577.16
ORD741915,4/8/2025,South,Michael,Clothing,Jeans,43,279.77,12030.11,0.06,8713.27
ORD798855,6/1/2025,West,Evelyn,Clothing,T-shirt,39,85.71,3342.69,0.02,2060.96
ORD649429,3/10/2025,East,Josephine,Electronics,Smartphone,38,1161.72,44145.36,0.03,37728.6
ORD552741,6/22/2023,East,Kofi,Furniture,Sofa,2,1236.17,2472.34,0.29,1397.49
ORD414189,7/7/2025,South,Yaw,Furniture,Sofa,41,515.67,21142.47,0.14,11338.71
ORD718655,5/4/2025,North,Anita,Groceries,Rice,31,466,14446,0.16,7640.21
ORD373645,11/9/2023,North,Josephine,Clothing,Dress,31,427.85,13263.35,0.11,8073.19
ORD513089,6/16/2023,North,Yaw,Groceries,Bread,15,1362.78,20441.7,0.17,12251.64
ORD755279,8/31/2023,South,Ama,Groceries,Oil,33,700.91,23130.03,0.06,18314.06
ORD249647,6/20/2023,West,Josephine,Furniture,Sofa,17,1947.77,33112.09,0.17,23626.37
ORD479965,4/12/2024,West,Michael,Groceries,Rice,6,556.98,3341.88,0.13,2323.22
ORD593827,4/17/2023,North,Yaw,Furniture,Cabinet,35,1317.34,46106.9,0.11,31766.36
ORD338990,4/13/2024,East,Ama,Electronics,Tablet,11,844.78,9292.58,0.16,5948.58
ORD891932,8/18/2025,South,Kwame,Electronics,Tablet,43,273.9,11777.7,0.2,7603.14
ORD336205,7/10/2023,West,Anita,Stationery,Marker,19,1187.72,22566.68,0.19,11406.31
ORD627673,6/25/2023,North,Priscilla,Groceries,Oil,39,1115.64,43509.96,0.03,27832.83
ORD427223,1/27/2023,East,Michael,Stationery,Pen,45,1303.2,58644,0.03,43987.9
ORD909407,7/9/2023,East,Kofi,Groceries,Rice,30,1349.42,40482.6,0.25,21576.06
ORD673321,9/25/2023,North,Grace,Clothing,Jeans,43,1349.21,58016.03,0.05,41015.35
ORD178615,8/14/2024,South,Stephen,Electronics,Smartphone,10,1439,14390,0.04,10180.06
ORD820154,8/6/2025,East,Emmanuel,Stationery,Marker,49,496.26,24316.74,0.06,17243.87
ORD660268,4/5/2025,East,Josephine,Furniture,Chair,18,1564.02,28152.36,0.25,17886.32
ORD404044,6/3/2023,East,Josephine,Electronics,Laptop,49,1630.29,79884.21,0.27,45699.7
ORD103826,5/19/2024,East,Daniel,Clothing,Dress,45,1050.5,47272.5,0.02,35032.5
ORD932415,5/15/2025,South,Anita,Stationery,Pen,19,15.01,285.19,0.09,169.82
ORD763223,11/10/2024,South,Yaw,Furniture,Chair,33,295.72,9758.76,0.29,4663.19
ORD363040,10/17/2024,East,Emmanuel,Stationery,Pen,4,836.3,3345.2,0.08,2491.93
ORD260952,4/16/2025,East,Emmanuel,Groceries,Oil,7,1856.48,12995.36,0.06,9905.05
ORD801578,6/23/2023,South,Sarah,Electronics,Tablet,49,331.03,16220.47,0.26,7952.19
ORD548713,5/15/2025,South,Ama,Clothing,T-shirt,27,291.79,7878.33,0.1,5681.53
ORD130095,12/25/2023,East,Richard,Furniture,Sofa,7,1333.34,9333.38,0.17,4883.97
ORD610243,9/25/2024,West,Anita,Groceries,Bread,40,397.19,15887.6,0.27,7375.28
ORD694064,12/10/2024,North,Stephen,Groceries,Oil,40,10.28,411.2,0.1,292.15
ORD443363,6/28/2024,East,Evelyn,Electronics,Tablet,26,456.58,11871.08,0.18,7251.37
ORD273231,8/5/2023,South,Richard,Groceries,Rice,33,979.43,32321.19,0.28,20379.14
ORD282292,12/6/2025,North,Priscilla,Clothing,T-shirt,8,1022.12,8176.96,0.16,4921.45
ORD273432,4/18/2025,South,Ama,Electronics,Camera,26,1642.08,42694.08,0.28,25844.86
ORD277405,1/13/2023,East,Michael,Furniture,Cabinet,29,269.96,7828.84,0.11,4670.28
ORD129859,3/21/2024,North,Josephine,Electronics,Camera,34,482.29,16397.86,0.11,9812.53
ORD782014,2/10/2024,North,Stephen,Groceries,Milk,18,472.82,8510.76,0.05,6903.19
ORD857278,11/12/2025,West,Ama,Groceries,Rice,13,1622.43,21091.59,0.04,12772.5
ORD235542,4/19/2023,West,Michael,Electronics,Laptop,4,1097.73,4390.92,0.27,2520.13
ORD834947,5/14/2023,East,Daniel,Groceries,Oil,40,846.42,33856.8,0.11,20557.83
ORD541838,3/17/2023,West,Stephen,Groceries,Milk,22,1798.05,39557.1,0.13,29631.52
ORD588710,9/14/2025,North,Josephine,Clothing,Jacket,5,1514.39,7571.95,0.24,4307.22
ORD349475,2/20/2025,North,Sarah,Furniture,Desk,6,85.98,515.88,0.04,297.64
ORD452976,2/11/2025,South,Daniel,Clothing,Jeans,24,1571.98,37727.52,0.1,25609.67
ORD277033,6/5/2025,North,Yaw,Electronics,Tablet,9,300.36,2703.24,0.03,1966.3
ORD937980,7/19/2025,South,Grace,Stationery,Notebook,31,152.85,4738.35,0.14,3508.71
ORD372464,5/23/2023,West,Evelyn,Stationery,Notebook,20,242.03,4840.6,0.14,2690.04
ORD160469,5/4/2023,East,Priscilla,Stationery,Marker,43,1533.17,65926.31,0.23,42951.26
ORD890259,4/23/2025,East,Richard,Stationery,Pencil,35,562.21,19677.35,0.08,11833.87
ORD955546,9/8/2024,South,Stephen,Clothing,Jacket,26,1128.17,29332.42,0.2,15096.93
ORD579602,5/18/2024,South,Grace,Stationery,Pencil,48,249.65,11983.2,0.01,9328.53
ORD478877,3/13/2024,South,Daniel,Stationery,Pencil,45,708.8,31896,0.29,20131.25
ORD853106,3/10/2023,North,Grace,Clothing,Jacket,37,623.61,23073.57,0.27,12894.64
ORD840788,9/5/2023,North,Kwame,Groceries,Rice,39,1232.58,48070.62,0.16,26238.86
ORD933705,5/9/2024,West,Kwame,Electronics,Smartphone,24,1687.85,40508.4,0.05,31548.87
ORD435986,8/29/2023,South,Kwame,Groceries,Oil,27,861.56,23262.12,0.24,14645.65
ORD395108,8/17/2023,East,Michael,Groceries,Rice,40,1823.78,72951.2,0.03,46069.53
ORD537677,8/12/2024,South,Kwame,Furniture,Sofa,36,30.91,1112.76,0.19,733
ORD463271,8/28/2023,South,Anita,Electronics,Camera,47,40.18,1888.46,0.05,1291.44
ORD675183,8/18/2025,North,Yaw,Stationery,Marker,13,549.86,7148.18,0.13,4456.17
ORD547904,4/13/2025,East,Evelyn,Stationery,Notebook,47,350.2,16459.4,0.05,12179.31
ORD755143,5/11/2023,West,Emmanuel,Stationery,Marker,9,422.18,3799.62,0.03,3105.04
ORD925620,10/24/2024,West,Kofi,Electronics,Laptop,13,1693.08,22010.04,0.23,11818.51
ORD400409,7/7/2024,East,Priscilla,Furniture,Desk,36,175.34,6312.24,0.02,4535.74
ORD147846,9/7/2025,West,Stephen,Groceries,Oil,2,1012,2024,0.16,1285.03
ORD131150,11/16/2023,South,Anita,Electronics,Tablet,35,616.28,21569.8,0.19,13560.76
ORD782229,5/22/2024,South,Emmanuel,Electronics,Smartphone,47,938.84,44125.48,0.12,27944.49
ORD441888,8/30/2025,East,Priscilla,Furniture,Cabinet,47,189.52,8907.44,0.26,4418.51
ORD507042,3/9/2025,West,Josephine,Clothing,Jacket,36,1473.21,53035.56,0.02,40381.91
ORD803378,12/13/2024,South,Grace,Groceries,Oil,33,668.88,22073.04,0.05,18301.95
ORD934271,11/10/2025,West,Richard,Stationery,Notebook,32,1710.29,54729.28,0.08,39769.97
ORD799387,11/4/2025,South,Ama,Furniture,Cabinet,43,718.87,30911.41,0.19,20211.52
ORD801280,5/20/2023,East,Emmanuel,Groceries,Bread,48,1108.16,53191.68,0.21,33996.67
ORD330070,1/24/2024,East,Richard,Stationery,Marker,31,622.04,19283.24,0.08,14428.04
ORD209636,4/15/2024,West,Evelyn,Clothing,T-shirt,17,458.07,7787.19,0.28,4709.67
ORD622906,12/30/2024,West,Evelyn,Clothing,Jacket,16,1598.01,25568.16,0.09,16710.89
ORD310756,2/8/2025,East,Priscilla,Stationery,Pen,4,1177.73,4710.92,0.16,2477.65
ORD492359,9/2/2025,North,Yaw,Stationery,Pen,14,376.62,5272.68,0.15,2774.33
ORD392543,12/1/2025,South,Anita,Groceries,Rice,13,1539.27,20010.51,0.02,15499.4
ORD572033,11/3/2024,South,Stephen,Furniture,Chair,8,1267.9,10143.2,0.18,7449.6
ORD930679,3/25/2025,East,Ama,Stationery,Notebook,2,914.15,1828.3,0.27,1112.08
ORD751290,9/21/2025,North,Josephine,Clothing,Jeans,5,1784.34,8921.7,0.08,5792.22
ORD577939,7/26/2025,East,Stephen,Clothing,T-shirt,50,1395.46,69773,0.07,44437.19
ORD611628,2/2/2025,West,Evelyn,Electronics,Camera,25,876.12,21903,0.14,15405.72
ORD994950,7/1/2023,South,Kwame,Groceries,Milk,11,1396.27,15358.97,0.2,10007.79
ORD137356,12/6/2024,West,Ama,Furniture,Chair,17,188.9,3211.3,0.15,2214.53
ORD740974,12/7/2024,West,Kwame,Electronics,Smartphone,39,45.64,1779.96,0.03,1433.16
ORD291468,7/23/2024,North,Richard,Clothing,T-shirt,15,1365.87,20488.05,0.18,14840.63
ORD287385,3/4/2024,East,Daniel,Furniture,Desk,44,1350.82,59436.08,0.06,46120.26
ORD423930,9/14/2024,East,Ama,Groceries,Rice,27,1726.87,46625.49,0.06,27027.67
ORD968917,8/25/2024,South,Kwame,Furniture,Chair,47,116.22,5462.34,0.07,4158.83
ORD198195,5/18/2025,East,Kwame,Furniture,Sofa,45,1057.91,47605.95,0.25,28807.1
ORD119382,7/7/2023,West,Daniel,Clothing,Jacket,26,1979.61,51469.86,0.16,30978.17
ORD449827,3/8/2023,North,Emmanuel,Furniture,Chair,36,1228.95,44242.2,0.01,34278.95
ORD981675,6/8/2025,West,Stephen,Stationery,Pencil,28,1722.88,48240.64,0.08,32008.67
ORD447075,5/20/2024,South,Richard,Clothing,Jacket,10,1334.09,13340.9,0.11,8970.53
ORD566612,10/17/2025,North,Kwame,Electronics,Smartphone,16,439.98,7039.68,0.29,3311.93
ORD241185,10/9/2024,North,Daniel,Groceries,Oil,44,762.38,33544.72,0.2,18128.47
ORD597127,7/12/2023,North,Josephine,Electronics,Laptop,42,1687.5,70875,0.04,54210.43
ORD650100,7/29/2025,North,Michael,Furniture,Sofa,43,1637.45,70410.35,0.08,46589.05
ORD886863,7/2/2024,East,Sarah,Electronics,Laptop,38,1133.8,43084.4,0.18,24189.51
ORD277499,12/3/2025,North,Ama,Electronics,Camera,39,454.32,17718.48,0.3,8119.37
ORD743837,11/9/2023,West,Grace,Stationery,Notebook,22,1860.45,40929.9,0.13,29381.42
ORD970916,7/16/2024,East,Yaw,Clothing,Jacket,6,1875.65,11253.9,0.14,5905.77
ORD416075,8/16/2023,East,Kwame,Stationery,Pencil,19,981.13,18641.47,0.14,11021.59
ORD640625,11/13/2024,West,Josephine,Stationery,Notebook,25,1126.01,28150.25,0.13,16484.73
ORD145187,1/31/2025,West,Grace,Furniture,Cabinet,15,1437.49,21562.35,0,15064.62
ORD222628,11/25/2025,East,Yaw,Groceries,Rice,40,1081.65,43266,0.16,30864.7
ORD870775,7/11/2024,West,Stephen,Electronics,Smartphone,14,1122.84,15719.76,0.27,7060.6
ORD361761,10/2/2024,East,Kwame,Clothing,T-shirt,21,1736.4,36464.4,0.23,24498.45
ORD369435,2/3/2023,North,Stephen,Clothing,Jacket,36,1268.43,45663.48,0.24,26970.54
ORD981927,11/1/2024,West,Priscilla,Clothing,Jeans,31,307.99,9547.69,0.16,6725.37
ORD370873,1/22/2023,North,Emmanuel,Clothing,Jacket,6,449.07,2694.42,0.08,1768.13
ORD816412,12/20/2023,South,Josephine,Clothing,T-shirt,40,1503.84,60153.6,0.08,35731.78
ORD504400,2/3/2025,South,Daniel,Furniture,Sofa,6,1733.02,10398.12,0.28,6412.86
ORD950999,3/5/2024,East,Evelyn,Groceries,Rice,3,1029.05,3087.15,0.02,1971.81
ORD277779,6/2/2025,North,Yaw,Clothing,Dress,31,554.7,17195.7,0.12,9756.64
ORD166055,4/25/2025,West,Ama,Stationery,Pencil,12,100.37,1204.44,0.13,869.04
ORD564210,3/15/2024,South,Richard,Furniture,Desk,41,637.78,26148.98,0.3,11103.56
ORD609342,1/28/2025,South,Grace,Clothing,Dress,48,1016.31,48782.88,0.25,25772.39
ORD407869,3/20/2025,East,Sarah,Clothing,Jeans,20,420.71,8414.2,0.05,5924.28
ORD495320,12/18/2024,West,Sarah,Stationery,Pencil,5,1117.19,5585.95,0.01,4454.29
ORD983725,2/1/2023,South,Stephen,Groceries,Bread,28,1893.95,53030.6,0.1,35624.38
ORD121549,6/11/2025,South,Ama,Electronics,Camera,37,211.15,7812.55,0.3,3804.06
ORD556827,2/27/2023,West,Yaw,Stationery,Notebook,44,124.13,5461.72,0.22,3205.83
ORD543748,12/25/2024,North,Sarah,Groceries,Rice,22,648.66,14270.52,0.02,10717.66
ORD987953,8/26/2024,West,Richard,Clothing,Dress,23,1423.41,32738.43,0.01,22767.79
ORD327413,12/3/2025,West,Daniel,Electronics,Laptop,47,827.65,38899.55,0.28,18502.53
ORD575813,10/13/2025,South,Sarah,Clothing,Jacket,37,336.32,12443.84,0.12,7707.86
ORD442748,8/16/2023,West,Emmanuel,Stationery,Pen,44,229.12,10081.28,0.14,7499.42
ORD549364,6/27/2024,South,Priscilla,Electronics,Laptop,22,560.71,12335.62,0.18,7800.85
ORD919321,2/19/2025,East,Kofi,Stationery,Marker,47,555.64,26115.08,0.24,17138.26
ORD790202,1/11/2024,East,Evelyn,Furniture,Desk,23,481.05,11064.15,0.22,6452.9
ORD165392,8/25/2024,West,Stephen,Clothing,Dress,25,907,22675,0.04,17965.96
ORD932471,3/23/2024,East,Evelyn,Clothing,Dress,36,604.57,21764.52,0.05,18430.73
ORD330820,1/20/2023,North,Stephen,Electronics,Camera,20,1697.24,33944.8,0.25,20996.98
ORD833540,6/24/2025,East,Priscilla,Furniture,Chair,12,164.53,1974.36,0.24,1202.76
ORD363719,9/4/2024,South,Emmanuel,Furniture,Cabinet,10,1824.2,18242,0.22,8859.85
ORD809543,12/9/2023,West,Stephen,Furniture,Desk,7,1498.99,10492.93,0.03,8701.03
ORD896020,6/23/2025,North,Yaw,Electronics,Camera,13,784.31,10196.03,0.15,6056.48
ORD494077,5/11/2023,South,Richard,Groceries,Oil,34,1817.31,61788.54,0.27,33811.06
ORD253762,6/26/2024,North,Ama,Groceries,Oil,15,529.18,7937.7,0.27,4046.3
ORD277131,3/5/2025,South,Michael,Clothing,Dress,12,1261.36,15136.32,0,11712.32
ORD433214,5/9/2024,South,Stephen,Furniture,Cabinet,18,309.11,5563.98,0.3,3187.81
ORD872557,1/10/2023,West,Emmanuel,Electronics,Laptop,17,444.23,7551.91,0.13,5899.99
ORD507114,6/3/2023,East,Sarah,Stationery,Pen,33,134.31,4432.23,0.27,2855.94
ORD675361,6/12/2024,East,Ama,Clothing,Dress,12,205.14,2461.68,0.14,1765.53
ORD727135,10/26/2023,South,Priscilla,Electronics,Tablet,32,728.84,23322.88,0.22,11608.43
ORD445335,9/10/2024,South,Sarah,Groceries,Rice,13,279.52,3633.76,0.21,1869.39
ORD542476,7/13/2023,North,Yaw,Furniture,Desk,6,1914.94,11489.64,0.1,8869.52
ORD283970,10/4/2023,South,Kofi,Clothing,Dress,31,819.82,25414.42,0.05,18355.24
ORD915374,3/4/2023,East,Michael,Groceries,Rice,20,845.35,16907,0.22,10994.64
ORD635476,12/10/2024,West,Evelyn,Electronics,Laptop,49,1200.02,58800.98,0.29,27407.97
ORD863260,3/15/2025,West,Kofi,Stationery,Pen,48,102.66,4927.68,0.02,3804.77
ORD429560,7/4/2025,East,Richard,Electronics,Camera,13,587.7,7640.1,0.02,5470.77
ORD286742,7/23/2024,West,Michael,Furniture,Chair,36,715.53,25759.08,0.22,14263.06
ORD731321,2/19/2025,North,Kwame,Clothing,Jeans,19,1383.25,26281.75,0.15,14583.28
ORD661248,1/30/2025,South,Kofi,Groceries,Rice,33,399.05,13168.65,0.1,8427.78
ORD419238,8/17/2023,North,Kwame,Clothing,T-shirt,25,409.64,10241,0.25,5556.07
ORD837165,7/18/2024,North,Evelyn,Furniture,Sofa,29,259.05,7512.45,0.13,5158.63
ORD693264,7/3/2024,North,Ama,Groceries,Oil,36,199.3,7174.8,0.06,5812.92
ORD670699,8/1/2024,North,Kwame,Stationery,Marker,37,1498.91,55459.67,0.26,25668.18
ORD132220,8/25/2025,North,Michael,Furniture,Desk,32,584.7,18710.4,0.24,11452.68
ORD880304,1/27/2023,West,Anita,Electronics,Smartphone,31,1690.96,52419.76,0.05,38044.5
ORD431948,11/20/2025,South,Grace,Clothing,Jacket,42,1953.58,82050.36,0.15,49454.85
ORD518082,1/24/2025,South,Priscilla,Groceries,Bread,23,1391.14,31996.22,0.24,20523.44
ORD350526,12/11/2024,North,Kofi,Electronics,Tablet,30,1334.47,40034.1,0.24,22578.76
ORD651952,7/19/2023,West,Evelyn,Stationery,Marker,50,90.8,4540,0.11,2933.96
ORD564620,12/3/2024,East,Anita,Electronics,Laptop,33,1002.16,33071.28,0.22,16332.77
ORD173902,8/8/2023,South,Kofi,Groceries,Oil,26,1685.78,43830.28,0.19,29804.51
ORD465877,5/29/2023,South,Grace,Groceries,Bread,15,342.42,5136.3,0.26,2629.45
ORD545720,6/27/2023,North,Ama,Clothing,Jeans,24,1447.62,34742.88,0.27,20152.57
ORD851071,3/22/2023,North,Yaw,Groceries,Bread,3,1595.46,4786.38,0.28,2603.67
ORD903166,4/8/2024,South,Josephine,Electronics,Camera,45,1848.04,83161.8,0.18,52008.23
ORD840337,6/14/2024,West,Josephine,Groceries,Bread,5,772.22,3861.1,0.2,1920.77
ORD241486,11/22/2024,South,Josephine,Electronics,Laptop,2,913.67,1827.34,0.15,1267.83
ORD385763,10/23/2023,North,Stephen,Stationery,Notebook,2,1612.52,3225.04,0.28,1766.97
ORD252897,6/25/2025,East,Emmanuel,Electronics,Tablet,31,1555.44,48218.64,0.3,27023.56
ORD233931,8/5/2025,West,Kwame,Groceries,Milk,40,940.76,37630.4,0.3,15877.4
ORD259280,8/22/2024,East,Richard,Furniture,Desk,12,145.1,1741.2,0.03,1054.48
ORD431959,12/22/2024,East,Michael,Furniture,Desk,15,1797.36,26960.4,0.14,17130.03
ORD530651,12/11/2025,North,Grace,Electronics,Tablet,43,960.34,41294.62,0.13,28788.98
ORD180761,6/9/2024,East,Michael,Furniture,Cabinet,25,1286.56,32164,0.13,24206.76
ORD669285,7/10/2024,South,Kofi,Groceries,Oil,36,1113.28,40078.08,0.17,25504.63
ORD689654,11/20/2024,North,Anita,Groceries,Milk,11,530.88,5839.68,0.17,4331.54
ORD104200,11/12/2024,North,Grace,Clothing,T-shirt,11,785.7,8642.7,0.19,4808.37
ORD365503,5/5/2023,North,Yaw,Clothing,Jacket,26,1235.7,32128.2,0.04,26439.57
ORD918773,8/9/2024,South,Sarah,Groceries,Oil,24,516.79,12402.96,0.2,6948.1
ORD480750,7/28/2023,East,Kofi,Furniture,Desk,46,1821.26,83777.96,0.18,55408.7
ORD814134,5/30/2025,East,Evelyn,Electronics,Laptop,18,1712.26,30820.68,0.1,17720.67
ORD175454,6/17/2023,North,Ama,Groceries,Bread,7,1142.76,7999.32,0.12,6307.97
ORD815162,3/5/2024,East,Michael,Groceries,Oil,48,837.23,40187.04,0.22,26138.19
ORD653006,11/11/2024,East,Michael,Clothing,Jeans,49,575.13,28181.37,0.1,18059.43
ORD677627,1/23/2025,South,Yaw,Furniture,Chair,17,1508.4,25642.8,0.11,19092.28
ORD685948,12/16/2025,South,Sarah,Furniture,Cabinet,40,900.35,36014,0.06,22441.57
ORD115054,3/19/2023,East,Yaw,Stationery,Pencil,9,1353.13,12178.17,0.18,6526.58
ORD361155,11/22/2025,North,Kwame,Electronics,Tablet,22,581.95,12802.9,0.12,9584.25
ORD782990,12/20/2024,West,Evelyn,Groceries,Milk,37,320.06,11842.22,0.03,7050.26
ORD401271,9/25/2025,North,Priscilla,Furniture,Desk,11,1487.47,16362.17,0.08,11948.6
ORD435396,2/24/2025,South,Michael,Groceries,Milk,43,1565.29,67307.47,0.13,40235.73
ORD293067,7/25/2025,South,Daniel,Groceries,Oil,28,1161.92,32533.76,0.23,16323.3
ORD297613,9/25/2025,North,Emmanuel,Groceries,Rice,1,760.6,760.6,0.02,449.05
ORD856722,2/22/2024,North,Michael,Stationery,Pen,26,312.17,8116.42,0.11,5873.89
ORD355443,9/12/2024,West,Emmanuel,Furniture,Desk,33,1017.19,33567.27,0.3,18019.78
ORD206952,5/21/2023,South,Kofi,Groceries,Oil,12,1575.9,18910.8,0.02,12897.28
ORD849311,9/10/2025,East,Michael,Clothing,Jacket,45,817.62,36792.9,0.19,24668.67
ORD627865,11/7/2024,East,Sarah,Electronics,Tablet,31,5.27,163.37,0.03,97.07
ORD192831,12/16/2024,South,Emmanuel,Electronics,Camera,22,115.08,2531.76,0.25,1600.98
ORD698316,4/4/2025,East,Grace,Stationery,Pencil,21,1834.44,38523.24,0.2,26742.87
ORD365533,12/20/2025,South,Kwame,Groceries,Milk,26,1435.93,37334.18,0.07,23800.54
ORD674755,12/13/2024,North,Richard,Groceries,Rice,16,1533.4,24534.4,0.09,18678.48
ORD900763,11/15/2025,East,Josephine,Electronics,Camera,1,654.21,654.21,0.28,325.24
ORD226077,5/5/2024,North,Kofi,Stationery,Pencil,16,489.35,7829.6,0.28,3767.28
ORD593484,2/5/2025,South,Kofi,Clothing,Jacket,26,925.92,24073.92,0.04,17291.59
ORD152943,12/30/2025,West,Ama,Electronics,Tablet,38,294.05,11173.9,0.22,5262.47
ORD141473,11/8/2023,North,Grace,Electronics,Tablet,45,557.6,25092,0.1,19276.33
ORD626427,8/24/2023,East,Ama,Stationery,Pencil,18,1317.7,23718.6,0.25,15966.24
ORD823208,3/9/2025,East,Emmanuel,Groceries,Milk,17,923.55,15700.35,0.08,10638.96
ORD721511,6/21/2023,West,Kofi,Furniture,Desk,15,626.02,9390.3,0.01,6879.39
ORD496805,4/9/2024,North,Kwame,Stationery,Pen,15,1004.12,15061.8,0.04,10167.3
ORD144862,4/27/2023,North,Josephine,Groceries,Bread,14,1602.14,22429.96,0.28,12196.03
ORD491356,10/13/2024,West,Yaw,Electronics,Laptop,37,371.57,13748.09,0.2,9798.95
ORD703387,2/7/2023,North,Sarah,Furniture,Desk,45,1110.55,49974.75,0.25,22907.54
ORD297317,4/13/2024,East,Michael,Furniture,Chair,46,1411.44,64926.24,0.06,51470.91
ORD694064,2/23/2023,East,Stephen,Stationery,Pen,35,1652.49,57837.15,0.01,37423.31
ORD154267,4/4/2024,South,Ama,Clothing,Jeans,47,1143.02,53721.94,0.23,34439.87
ORD146583,5/7/2023,West,Evelyn,Groceries,Rice,26,720.38,18729.88,0.07,12522.8
ORD945557,12/18/2025,West,Grace,Furniture,Chair,16,1989.7,31835.2,0.28,15188.67
ORD605231,8/31/2024,North,Sarah,Electronics,Smartphone,9,790.91,7118.19,0.21,3378.81
ORD937229,4/22/2025,West,Kofi,Clothing,Jacket,6,1402.2,8413.2,0.14,5976.59
